contract_date,contract_id,plan,industry,monthly_fee,usage_months,login_count,support_count,status,churn_reason,ltv,is_churned,churn_risk,arpu_grade,source_file
2023-06-01,CON-0442,エンタープライズプラン,サービス,30000,5,23,0,継続,,150000,0,低リスク,高ARPU,contracts_styleB.csv
2023-06-25,CON-0443,スタンダードプラン,小売,8000,4,54,2,継続,,32000,0,低リスク,高ARPU,contracts_styleB.csv
2023-08-13,CON-0444,スタンダードプラン,製造,8000,17,31,5,継続,,136000,0,低リスク,高ARPU,contracts_styleB.csv
2023-01-12,CON-0445,エンタープライズプラン,IT,30000,11,5,4,解約,価格が高い,330000,1,中リスク,高ARPU,contracts_styleB.csv
2023-05-05,CON-0446,スタンダードプラン,小売,8000,22,52,2,継続,,176000,0,低リスク,高ARPU,contracts_styleB.csv
2023-08-25,CON-0447,エンタープライズプラン,製造,30000,18,11,5,継続,,540000,0,中リスク,高ARPU,contracts_styleB.csv
2023-08-10,CON-0448,スタータープラン,IT,3000,21,12,2,継続,,63000,0,中リスク,低ARPU,contracts_styleB.csv
2023-08-08,CON-0449,スタンダードプラン,小売,8000,24,40,3,継続,,192000,0,低リスク,高ARPU,contracts_styleB.csv
2023-12-27,CON-0450,スタンダードプラン,小売,8000,23,14,3,継続,,184000,0,中リスク,高ARPU,contracts_styleB.csv
2023-04-11,CON-0451,スタータープラン,サービス,3000,4,52,8,解約,競合他社に移行,12000,1,低リスク,低ARPU,contracts_styleB.csv
2023-11-24,CON-0452,スタンダードプラン,小売,8000,9,43,7,継続,,72000,0,低リスク,高ARPU,contracts_styleB.csv
2023-06-28,CON-0453,スタンダードプラン,サービス,8000,13,40,6,継続,,104000,0,低リスク,高ARPU,contracts_styleB.csv
2023-06-02,CON-0454,スタンダードプラン,IT,8000,20,12,10,継続,,160000,0,中リスク,高ARPU,contracts_styleB.csv
2023-05-03,CON-0455,エンタープライズプラン,サービス,30000,3,44,2,継続,,90000,0,低リスク,高ARPU,contracts_styleB.csv
2023-08-03,CON-0456,スタンダードプラン,小売,8000,6,24,2,継続,,48000,0,低リスク,高ARPU,contracts_styleB.csv
2023-12-22,CON-0457,エンタープライズプラン,製造,30000,19,25,6,解約,使いにくい,570000,1,低リスク,高ARPU,contracts_styleB.csv
2023-04-06,CON-0458,エンタープライズプラン,製造,30000,18,11,7,継続,,540000,0,中リスク,高ARPU,contracts_styleB.csv
2023-09-06,CON-0459,スタンダードプラン,IT,8000,20,4,5,継続,,160000,0,中リスク,高ARPU,contracts_styleB.csv
2023-07-29,CON-0460,スタータープラン,製造,3000,13,36,8,継続,,39000,0,低リスク,低ARPU,contracts_styleB.csv
2023-02-12,CON-0461,エンタープライズプラン,IT,30000,14,46,7,継続,,420000,0,低リスク,高ARPU,contracts_styleB.csv
2023-10-03,CON-0462,エンタープライズプラン,小売,30000,8,19,0,継続,,240000,0,低リスク,高ARPU,contracts_styleB.csv
2023-02-27,CON-0463,スタンダードプラン,製造,8000,15,37,7,継続,,120000,0,低リスク,高ARPU,contracts_styleB.csv
2023-07-07,CON-0464,エンタープライズプラン,小売,30000,9,50,8,継続,,270000,0,低リスク,高ARPU,contracts_styleB.csv
2023-02-22,CON-0465,エンタープライズプラン,小売,30000,24,29,8,解約,業務終了,720000,1,低リスク,高ARPU,contracts_styleB.csv
2023-06-28,CON-0466,エンタープライズプラン,製造,30000,10,56,0,継続,,300000,0,低リスク,高ARPU,contracts_styleB.csv
2023-12-19,CON-0467,スタータープラン,IT,3000,4,50,3,解約,使いにくい,12000,1,低リスク,低ARPU,contracts_styleB.csv
2023-04-16,CON-0468,スタンダードプラン,サービス,8000,21,28,2,継続,,168000,0,低リスク,高ARPU,contracts_styleB.csv
2023-10-03,CON-0469,スタータープラン,小売,3000,19,23,8,継続,,57000,0,低リスク,低ARPU,contracts_styleB.csv
2023-09-21,CON-0470,スタータープラン,医療,3000,23,19,4,継続,,69000,0,低リスク,低ARPU,contracts_styleB.csv
2023-05-22,CON-0471,エンタープライズプラン,小売,30000,5,49,6,継続,,150000,0,低リスク,高ARPU,contracts_styleB.csv
2023-05-07,CON-0472,エンタープライズプラン,製造,30000,23,56,2,解約,競合他社に移行,690000,1,低リスク,高ARPU,contracts_styleB.csv
2023-11-18,CON-0473,エンタープライズプラン,IT,30000,16,10,9,継続,,480000,0,中リスク,高ARPU,contracts_styleB.csv
2023-02-17,CON-0474,スタンダードプラン,IT,8000,15,5,10,継続,,120000,0,中リスク,高ARPU,contracts_styleB.csv
2023-09-07,CON-0475,スタンダードプラン,サービス,8000,24,18,5,継続,,192000,0,低リスク,高ARPU,contracts_styleB.csv
2023-08-23,CON-0476,スタンダードプラン,サービス,8000,1,56,1,継続,,8000,0,低リスク,高ARPU,contracts_styleB.csv
2023-08-08,CON-0477,エンタープライズプラン,医療,30000,3,51,8,継続,,90000,0,低リスク,高ARPU,contracts_styleB.csv
2023-10-23,CON-0478,スタータープラン,IT,3000,9,21,4,継続,,27000,0,低リスク,低ARPU,contracts_styleB.csv
2023-01-25,CON-0479,スタータープラン,サービス,3000,16,51,5,継続,,48000,0,低リスク,低ARPU,contracts_styleB.csv
2023-08-14,CON-0480,スタータープラン,小売,3000,21,51,7,解約,機能不足,63000,1,低リスク,低ARPU,contracts_styleB.csv
2023-02-22,CON-0001,エンタープライズプラン,小売,30000,1,48,4,解約,機能不足,30000,1,低リスク,高ARPU,contracts_styleC.csv
2023-04-22,CON-0002,エンタープライズプラン,サービス,30000,3,38,6,解約,価格が高い,90000,1,低リスク,高ARPU,contracts_styleC.csv
2023-08-03,CON-0003,スタータープラン,サービス,3000,20,2,8,解約,使いにくい,60000,1,中リスク,低ARPU,contracts_styleC.csv
2023-03-23,CON-0004,スタータープラン,IT,3000,19,18,0,継続,,57000,0,低リスク,低ARPU,contracts_styleC.csv
2023-02-22,CON-0005,エンタープライズプラン,IT,30000,11,18,2,解約,競合他社に移行,330000,1,低リスク,高ARPU,contracts_styleC.csv
2023-01-23,CON-0006,スタータープラン,IT,3000,4,23,5,継続,,12000,0,低リスク,低ARPU,contracts_styleC.csv
2023-11-18,CON-0007,エンタープライズプラン,IT,30000,18,8,6,解約,競合他社に移行,540000,1,中リスク,高ARPU,contracts_styleC.csv
2023-05-29,CON-0008,エンタープライズプラン,医療,30000,19,13,1,解約,機能不足,570000,1,中リスク,高ARPU,contracts_styleC.csv
2023-07-06,CON-0009,スタータープラン,製造,3000,4,25,4,継続,,12000,0,低リスク,低ARPU,contracts_styleC.csv
2023-12-16,CON-0010,スタータープラン,医療,3000,12,14,10,継続,,36000,0,中リスク,低ARPU,contracts_styleC.csv
2023-05-06,CON-0011,エンタープライズプラン,小売,30000,20,41,2,継続,,600000,0,低リスク,高ARPU,contracts_styleC.csv
2023-04-23,CON-0012,スタータープラン,IT,3000,13,18,10,継続,,39000,0,低リスク,低ARPU,contracts_styleC.csv
2023-07-25,CON-0013,エンタープライズプラン,医療,30000,2,15,0,継続,,60000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-11,CON-0014,スタンダードプラン,小売,8000,7,59,9,継続,,56000,0,低リスク,高ARPU,contracts_styleC.csv
2023-05-16,CON-0015,スタータープラン,IT,3000,13,57,10,継続,,39000,0,低リスク,低ARPU,contracts_styleC.csv
2023-10-27,CON-0016,スタータープラン,製造,3000,24,36,8,継続,,72000,0,低リスク,低ARPU,contracts_styleC.csv
2023-03-12,CON-0017,スタンダードプラン,サービス,8000,13,24,3,継続,,104000,0,低リスク,高ARPU,contracts_styleC.csv
2023-03-20,CON-0018,エンタープライズプラン,IT,30000,3,49,0,継続,,90000,0,低リスク,高ARPU,contracts_styleC.csv
2023-11-02,CON-0019,エンタープライズプラン,製造,30000,22,28,9,解約,業務終了,660000,1,低リスク,高ARPU,contracts_styleC.csv
2023-02-28,CON-0020,スタンダードプラン,サービス,8000,9,36,0,継続,,72000,0,低リスク,高ARPU,contracts_styleC.csv
2023-05-31,CON-0021,エンタープライズプラン,サービス,30000,9,50,10,継続,,270000,0,低リスク,高ARPU,contracts_styleC.csv
2023-04-02,CON-0022,スタンダードプラン,製造,8000,15,1,4,継続,,120000,0,中リスク,高ARPU,contracts_styleC.csv
2023-04-12,CON-0023,エンタープライズプラン,小売,30000,21,20,10,継続,,630000,0,低リスク,高ARPU,contracts_styleC.csv
2023-11-03,CON-0024,スタータープラン,医療,3000,6,35,8,継続,,18000,0,低リスク,低ARPU,contracts_styleC.csv
2023-06-07,CON-0025,スタンダードプラン,IT,8000,1,8,5,継続,,8000,0,中リスク,高ARPU,contracts_styleC.csv
2023-02-13,CON-0026,スタータープラン,小売,3000,8,57,9,継続,,24000,0,低リスク,低ARPU,contracts_styleC.csv
2023-03-07,CON-0027,エンタープライズプラン,IT,30000,3,49,8,継続,,90000,0,低リスク,高ARPU,contracts_styleC.csv
2023-11-07,CON-0028,エンタープライズプラン,IT,30000,18,11,4,継続,,540000,0,中リスク,高ARPU,contracts_styleC.csv
2023-07-24,CON-0029,スタンダードプラン,製造,8000,18,49,3,継続,,144000,0,低リスク,高ARPU,contracts_styleC.csv
2023-05-07,CON-0030,エンタープライズプラン,医療,30000,15,58,8,継続,,450000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-29,CON-0031,スタータープラン,小売,3000,11,2,9,継続,,33000,0,中リスク,低ARPU,contracts_styleC.csv
2023-01-17,CON-0032,スタータープラン,小売,3000,3,46,10,解約,価格が高い,9000,1,低リスク,低ARPU,contracts_styleC.csv
2023-04-20,CON-0033,スタンダードプラン,小売,8000,17,16,4,継続,,136000,0,低リスク,高ARPU,contracts_styleC.csv
2023-05-05,CON-0034,エンタープライズプラン,製造,30000,24,60,9,継続,,720000,0,低リスク,高ARPU,contracts_styleC.csv
2023-07-01,CON-0035,スタンダードプラン,IT,8000,7,7,1,継続,,56000,0,中リスク,高ARPU,contracts_styleC.csv
2023-11-27,CON-0036,スタンダードプラン,IT,8000,15,56,0,継続,,120000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-25,CON-0037,スタータープラン,小売,3000,13,47,5,継続,,39000,0,低リスク,低ARPU,contracts_styleC.csv
2023-05-23,CON-0038,スタータープラン,製造,3000,7,35,7,解約,機能不足,21000,1,低リスク,低ARPU,contracts_styleC.csv
2023-01-08,CON-0039,スタンダードプラン,製造,8000,3,29,8,解約,使いにくい,24000,1,低リスク,高ARPU,contracts_styleC.csv
2023-07-25,CON-0040,スタータープラン,製造,3000,6,27,7,継続,,18000,0,低リスク,低ARPU,contracts_styleC.csv
2023-08-21,CON-0041,スタータープラン,製造,3000,13,1,6,継続,,39000,0,中リスク,低ARPU,contracts_styleC.csv
2023-09-07,CON-0042,スタンダードプラン,IT,8000,23,47,8,継続,,184000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-05,CON-0043,スタータープラン,製造,3000,10,14,0,継続,,30000,0,中リスク,低ARPU,contracts_styleC.csv
2023-09-29,CON-0044,スタータープラン,医療,3000,2,4,9,継続,,6000,0,高リスク,低ARPU,contracts_styleC.csv
2023-12-12,CON-0045,スタータープラン,小売,3000,17,6,2,解約,価格が高い,51000,1,中リスク,低ARPU,contracts_styleC.csv
2023-01-21,CON-0046,スタータープラン,IT,3000,4,57,9,解約,使いにくい,12000,1,低リスク,低ARPU,contracts_styleC.csv
2023-06-11,CON-0047,エンタープライズプラン,小売,30000,14,43,9,継続,,420000,0,低リスク,高ARPU,contracts_styleC.csv
2023-03-09,CON-0048,スタンダードプラン,製造,8000,22,46,5,解約,業務終了,176000,1,低リスク,高ARPU,contracts_styleC.csv
2023-10-16,CON-0049,エンタープライズプラン,医療,30000,15,21,1,解約,使いにくい,450000,1,低リスク,高ARPU,contracts_styleC.csv
2023-06-28,CON-0050,スタータープラン,小売,3000,18,14,8,継続,,54000,0,中リスク,低ARPU,contracts_styleC.csv
2023-10-06,CON-0051,スタータープラン,製造,3000,12,19,2,継続,,36000,0,低リスク,低ARPU,contracts_styleC.csv
2023-12-08,CON-0052,エンタープライズプラン,医療,30000,20,52,10,継続,,600000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-24,CON-0053,エンタープライズプラン,医療,30000,22,7,2,継続,,660000,0,中リスク,高ARPU,contracts_styleC.csv
2023-06-25,CON-0054,エンタープライズプラン,サービス,30000,5,18,4,継続,,150000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-27,CON-0055,スタータープラン,医療,3000,17,32,4,継続,,51000,0,低リスク,低ARPU,contracts_styleC.csv
2023-03-08,CON-0056,スタータープラン,IT,3000,9,3,0,継続,,27000,0,中リスク,低ARPU,contracts_styleC.csv
2023-08-07,CON-0057,エンタープライズプラン,医療,30000,6,48,7,継続,,180000,0,低リスク,高ARPU,contracts_styleC.csv
2023-07-09,CON-0058,エンタープライズプラン,小売,30000,4,5,2,継続,,120000,0,中リスク,高ARPU,contracts_styleC.csv
2023-01-21,CON-0059,エンタープライズプラン,サービス,30000,5,28,2,解約,競合他社に移行,150000,1,低リスク,高ARPU,contracts_styleC.csv
2023-07-28,CON-0060,スタンダードプラン,製造,8000,22,16,10,解約,使いにくい,176000,1,低リスク,高ARPU,contracts_styleC.csv
2023-04-01,CON-0061,エンタープライズプラン,製造,30000,8,56,2,継続,,240000,0,低リスク,高ARPU,contracts_styleC.csv
2023-07-30,CON-0062,スタンダードプラン,小売,8000,6,48,5,継続,,48000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-20,CON-0063,エンタープライズプラン,製造,30000,9,11,1,継続,,270000,0,中リスク,高ARPU,contracts_styleC.csv
2023-04-27,CON-0064,スタンダードプラン,製造,8000,7,53,7,継続,,56000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-05,CON-0065,スタータープラン,小売,3000,22,13,6,継続,,66000,0,中リスク,低ARPU,contracts_styleC.csv
2023-10-02,CON-0066,スタンダードプラン,医療,8000,21,33,6,継続,,168000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-20,CON-0067,スタンダードプラン,小売,8000,4,57,4,解約,競合他社に移行,32000,1,低リスク,高ARPU,contracts_styleC.csv
2023-09-19,CON-0068,スタータープラン,サービス,3000,14,23,5,継続,,42000,0,低リスク,低ARPU,contracts_styleC.csv
2023-01-01,CON-0069,スタータープラン,IT,3000,19,13,4,解約,業務終了,57000,1,中リスク,低ARPU,contracts_styleC.csv
2023-02-05,CON-0070,エンタープライズプラン,サービス,30000,22,47,10,解約,業務終了,660000,1,低リスク,高ARPU,contracts_styleC.csv
2023-06-03,CON-0071,エンタープライズプラン,医療,30000,20,21,10,継続,,600000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-01,CON-0072,エンタープライズプラン,医療,30000,22,27,5,継続,,660000,0,低リスク,高ARPU,contracts_styleC.csv
2023-12-13,CON-0073,エンタープライズプラン,製造,30000,7,27,10,継続,,210000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-01,CON-0074,エンタープライズプラン,製造,30000,20,37,4,継続,,600000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-14,CON-0075,スタンダードプラン,医療,8000,7,28,9,継続,,56000,0,低リスク,高ARPU,contracts_styleC.csv
2023-03-28,CON-0076,スタンダードプラン,IT,8000,15,44,3,継続,,120000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-21,CON-0077,エンタープライズプラン,小売,30000,10,33,10,継続,,300000,0,低リスク,高ARPU,contracts_styleC.csv
2023-03-17,CON-0078,スタータープラン,製造,3000,22,20,3,継続,,66000,0,低リスク,低ARPU,contracts_styleC.csv
2023-02-07,CON-0079,スタータープラン,小売,3000,8,31,9,継続,,24000,0,低リスク,低ARPU,contracts_styleC.csv
2023-07-16,CON-0080,スタンダードプラン,IT,8000,21,37,3,継続,,168000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-24,CON-0081,スタンダードプラン,IT,8000,8,10,10,継続,,64000,0,中リスク,高ARPU,contracts_styleC.csv
2023-10-13,CON-0082,スタンダードプラン,製造,8000,6,52,8,継続,,48000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-14,CON-0083,スタータープラン,小売,3000,15,9,7,継続,,45000,0,中リスク,低ARPU,contracts_styleC.csv
2023-10-08,CON-0084,エンタープライズプラン,医療,30000,15,40,8,継続,,450000,0,低リスク,高ARPU,contracts_styleC.csv
2023-05-07,CON-0085,スタンダードプラン,製造,8000,24,56,7,継続,,192000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-09,CON-0086,エンタープライズプラン,医療,30000,17,32,10,解約,業務終了,510000,1,低リスク,高ARPU,contracts_styleC.csv
2023-10-04,CON-0087,エンタープライズプラン,医療,30000,8,18,5,継続,,240000,0,低リスク,高ARPU,contracts_styleC.csv
2023-12-28,CON-0088,スタータープラン,製造,3000,5,15,6,継続,,15000,0,低リスク,低ARPU,contracts_styleC.csv
2023-08-01,CON-0089,スタータープラン,小売,3000,14,27,5,継続,,42000,0,低リスク,低ARPU,contracts_styleC.csv
2023-01-11,CON-0090,スタータープラン,製造,3000,14,25,9,継続,,42000,0,低リスク,低ARPU,contracts_styleC.csv
2023-07-19,CON-0091,エンタープライズプラン,IT,30000,16,1,5,継続,,480000,0,中リスク,高ARPU,contracts_styleC.csv
2023-04-23,CON-0092,スタンダードプラン,サービス,8000,24,48,8,継続,,192000,0,低リスク,高ARPU,contracts_styleC.csv
2023-12-09,CON-0093,スタンダードプラン,製造,8000,9,28,7,解約,競合他社に移行,72000,1,低リスク,高ARPU,contracts_styleC.csv
